,Code,Latitude,Longitude,Elevation,Name,Time Range,Time
1245,SWE00136405,60.48,15.43,140.0,BORLANGE_AUT,1961-2014,53 years
1246,SWE00136441,60.64,12.88,525.0,BRATTMON_V,1996-2015,19 years
1247,SWE00136507,61.09,13.23,725.0,SALEN_HOGFJALLET_V,1996-2015,19 years
1248,SWE00136600,61.87,12.3,660.0,IDRE_STORBO_V,1969-2015,46 years
1249,SWE00136612,61.89,12.86,869.0,IDRE_FJALL_A,1985-2021,36 years
1250,SWE00136648,62.28,15.67,320.0,NORRBERG_NORRHOG_V,1996-2015,19 years
1251,SWE00136663,62.43,17.35,80.0,SUNDSVALL_RASTA_V,1965-2015,50 years
1252,SWE00136708,62.73,12.73,955.0,FLATRUET_V,1996-2015,19 years
1253,SWE00136720,62.76,16.71,205.0,SILLRE_V,1996-2015,19 years
1254,SWE00136744,63.04,12.28,1030.0,SYLARNA,1986-2021,35 years
1255,SWE00136813,63.32,13.48,330.0,MO,1961-1967,6 years
1256,SWE00136819,63.32,13.71,355.0,MATTMAR_V,1996-2015,19 years
1257,SWE00136828,63.38,13.16,435.0,ARE_BJORNANGE_V,1965-2015,50 years
1258,SWE00136831,63.38,20.1,24.0,SYDOSTBROTTEN,1964-1993,29 years
1259,SWE00136969,64.39,21.31,105.0,HOKMARKSBERGET_V,1996-2015,19 years
1260,SWE00137020,64.7097,17.44,575.0,RISTRASK_V,1996-2015,19 years
1261,SWE00137023,64.72,21.15,5.0,URSVIKEN,1961-1979,18 years
1262,SWE00137059,64.97,15.39,545.0,SAXNAS_V,1998-2015,17 years
1263,SWE00137083,65.09,14.51,1036.0,STEKENJOKK_A,1995-2021,26 years
1264,SWE00137131,65.33,22.75,1.0,FARSTUGRUNDEN,1982-1995,13 years
1265,SWE00137188,65.75,21.77,9.0,SAVAST_V,1961-2015,54 years
1266,SWE00137203,65.8078,15.0853,458.0,HEMAVAN_FLYGPLATS,1965-2021,56 years
1267,SWE00137290,66.4897,16.44,481.0,LILLVIKEN_ROPARUDDEN,1968-2015,47 years
1268,SWE00137293,66.4989,20.1308,275.0,JOKKMOKK_FLYGPLATS_MO,2000-2014,14 years
1269,SWE00137296,66.51,19.68,324.0,VAJMAT_V,1996-2015,19 years
1270,SWE00137338,66.77,20.97,330.0,NATTAVARA,1961-2014,53 years
1271,SWE00137425,67.8497,20.23,505.0,KIRUNA,1963-2013,50 years
1272,SWE00137440,68.05,21.77,355.0,NEDRE_SOPPERO_V,1996-2015,19 years
1273,SWE00137470,68.43,18.28,537.0,VASSIJAURE,1923-2014,91 years
1274,SWE00139240,60.07,13.55,155.0,EDEBACK,1956-1977,21 years
1275,SWE00139250,60.1,16.3097,100.0,BROVALLEN,1986-2021,35 years
1276,SWE00139254,60.14,13.01,80.0,TORSBY,1961-2013,52 years
1277,SWE00139256,60.12,16.28,89.0,SONNBO,1966-1990,24 years
1278,SWE00139268,60.14,14.4,305.0,FREDRIKSBERG,1976-2021,45 years
1279,SWE00139272,60.14,16.17,100.0,AVESTA,1977-2021,44 years
1280,SWE00139276,60.15,13.8,190.0,GUSTAVSFORS,1951-2021,70 years
1281,SWE00139282,60.16,18.74,12.0,SINGO,1967-1995,28 years
1282,SWE00139284,60.17,16.3097,68.0,FOLKARNA,1951-1995,44 years
1283,SWE00139286,60.18,18.23,15.0,RISINGE,1962-2020,58 years
1284,SWE00139290,60.2,14.4,340.0,LEJEN,1949-1976,27 years
1285,SWE00139294,60.2,17.9164,33.0,DANNEMORA,1963-2014,51 years
1286,SWE00139296,60.24,17.91,39.0,FILMS_KYRKBY,1982-2014,32 years
1287,SWE00139306,60.27,16.98,56.0,KERSTINBO_A,1995-2021,26 years
1288,SWE00139308,60.28,18.92,12.0,UNDERSTEN,1951-2014,63 years
1289,SWE00139320,60.3,17.43,35.0,VASBY,1962-1975,13 years
1290,SWE00139324,60.31,12.7,160.0,OSTMARK_LAMBACKEN,1955-2013,58 years
1291,SWE00139332,60.33,12.68,160.0,OSTMARK_RANNBERG,1965-2007,42 years
1292,SWE00139334,60.33,15.2,260.0,RAMSHYTTAN,1961-2010,49 years
1293,SWE00139336,60.33,18.43,7.0,OREGRUND,1951-1967,16 years
1294,SWE00139340,60.35,12.65,308.0,OSTMARK_ROJDASEN,1988-2000,12 years
1295,SWE00139346,60.38,15.23,260.0,IDKERBERGET,1945-2010,65 years
1296,SWE00139348,60.38,15.14,495.0,SPANSBERGET,1964-2021,57 years
1297,SWE00139362,60.4292,15.5078,152.0,BORLANGE_FLYGPLATS,1961-2021,60 years
1298,SWE00139364,60.44,17.34,35.0,UNTRA,1965-1985,20 years
1299,SWE00139372,60.46,16.27,130.0,STJARNSUND,1961-1984,23 years
1300,SWE00139376,60.5,15.46,145.0,BORLANGE,1961-2014,53 years
1301,SWE00139386,60.5,15.45,128.0,DOMNARVET,1961-2014,53 years
1302,SWE00139390,60.51,14.96,190.0,MOCKFJARD,1973-1995,22 years
1303,SWE00139396,60.53,18.38,8.0,ORSKAR_A,1952-2021,69 years
1304,SWE00139404,60.54,17.75,5.0,FAGERVIKEN,1966-1978,12 years
1305,SWE00139414,60.6,15.01,155.0,GRADA_KRAFTVERK,1957-1982,25 years
1306,SWE00139430,60.65,17.17,16.0,GAVLE,1882-2014,132 years
1307,SWE00139436,60.68,13.71,306.0,MALUNG_A,1978-2021,43 years
1308,SWE00139452,60.72,17.16,16.0,GAVLE_A,1977-2021,44 years
1309,SWE00139458,60.73,15.02,175.0,LEKSAND,1963-2021,58 years
1310,SWE00139462,60.73,17.57,5.0,EGGEGRUND,1952-2021,69 years
1311,SWE00139468,60.75,17.35,5.0,UTVALNAS,1963-2014,51 years
1312,SWE00139490,60.88,14.38,260.0,SILJANSFORS,1956-1991,35 years
1313,SWE00139498,60.91,12.58,230.0,HOLJES,1960-2021,61 years
1314,SWE00139504,60.92,15.11,230.0,BACKA,1974-1995,21 years
1315,SWE00139520,60.96,14.51,196.0,MORA_A,1951-2021,70 years
1316,SWE00139522,60.9617,16.4308,162.0,AMOT_A,1966-2021,55 years
1317,SWE00139524,60.96,16.46,145.0,AMOTSBRUK,1961-2014,53 years
1318,SWE00139526,61.0,14.59,196.0,MORA,1951-2014,63 years
1319,SWE00139550,61.13,12.82,465.0,RORBACKSNAS,1968-1995,27 years
1320,SWE00139572,61.17,13.26,360.0,SALEN,1964-2009,45 years
1321,SWE00139582,61.25,14.04,252.0,ALVDALEN_A,1972-2021,49 years
1322,SWE00139584,61.26,14.04,250.0,ALVDALEN_11,1968-2014,46 years
1323,SWE00139588,61.27,17.1,10.0,SODERHAMN,1961-2011,50 years
1324,SWE00139590,61.28,12.86,412.0,GRUNDFORSEN,1945-2012,67 years
1325,SWE00139602,61.36,15.72,184.0,EDSBYN_A,1995-2021,26 years
1326,SWE00139604,61.38,15.84,177.0,EDSBYN,1951-2014,63 years
1327,SWE00139612,61.39,16.43,115.0,ROSTEBO,1977-2012,35 years
1328,SWE00139614,61.4,16.42,115.0,DONJE,1969-2011,42 years
1329,SWE00139626,61.44,14.87,434.0,KVARNBERG,1945-1973,28 years
1330,SWE00139634,61.55,17.4697,20.0,AGO,1952-1994,42 years
1331,SWE00139652,61.6,14.18,585.0,ULVSJO,1977-2017,40 years
1332,SWE00139654,61.62,17.44,8.0,HOLICK,1964-2014,50 years
1333,SWE00139660,61.66,14.99,454.0,HAMRA,1973-2021,48 years
1334,SWE00139674,61.71,16.18,115.0,JARVSO,1962-2021,59 years
1335,SWE00139676,61.73,17.1,10.0,HUDIKSVALL,1952-2021,69 years
1336,SWE00139680,61.79,16.55,70.0,DELSBO,1966-2014,48 years
1337,SWE00139684,61.83,16.54,70.0,DELSBO_A,1966-2021,55 years
1338,SWE00139688,61.83,16.13,140.0,LJUSDAL,1961-1975,14 years
1339,SWE00139690,61.85,12.27,670.0,FLOTNINGEN,1958-2014,56 years
1340,SWE00139694,61.85,16.5797,70.0,BJURAKER,1882-2014,132 years
1341,SWE00139696,61.85,14.09,440.0,LILLHARDAL,1969-2016,47 years
1342,SWE00139718,62.02,17.63,20.0,GRAN,1951-1967,16 years
1343,SWE00139720,62.0192,14.1903,432.0,SVEG,1882-2012,130 years
1344,SWE00139728,62.04,15.47,259.0,FINNEBY,1976-1996,20 years
1345,SWE00139732,62.05,14.41,362.0,SVEG_A,1981-2021,40 years
1346,SWE00139744,62.09,13.61,566.0,DRAVAGEN_A,1995-2021,26 years
1347,SWE00139752,62.11,13.28,610.0,LOFSDALEN,1961-1995,34 years
1348,SWE00139764,62.18,14.95,260.0,YTTERHOGDAL,1961-2021,60 years
1349,SWE00139774,62.22,17.7397,17.0,BRAMON,1961-2021,60 years
1350,SWE00139776,62.23,17.66,17.0,LORUDDEN,1967-2013,46 years
1351,SWE00139790,62.38,17.29,60.0,SIDSJO,1961-2011,50 years
1352,SWE00139796,62.41,17.27,35.0,SUNDSVALL,1961-1981,20 years
1353,SWE00139800,62.42,13.52,430.0,HEDE,1945-2011,66 years
1354,SWE00139802,62.41,13.67,410.0,HEDEVIKEN,1962-2021,59 years
1355,SWE00139814,62.4503,12.6703,723.0,TANNAS_A,1995-2021,26 years
1356,SWE00139822,62.49,16.28,99.0,TORPSHAMMAR_A,1970-2021,51 years
1357,SWE00139824,62.5,14.16,802.0,KLOVSJOHOJDEN_A,1978-2021,43 years
1358,SWE00139828,62.5,16.18,110.0,FRANSTA,1945-2014,69 years
1359,SWE00139832,62.52,16.21,99.0,FRANSTA_11,1962-2014,52 years
1360,SWE00139840,62.53,14.2,802.0,KLOVSJO,1977-2014,37 years
1361,SWE00139842,62.55,12.6,585.0,LJUSNEDAL,1930-2021,91 years
1362,SWE00139852,62.58,12.22,780.0,FJALLNAS,1961-1995,34 years
1363,SWE00139858,62.62,18.0597,10.0,HARNO,1961-2014,53 years
1364,SWE00139868,62.64,18.09,17.0,LUNGO,1961-2021,60 years
1365,SWE00139870,62.65,14.17,802.0,SKALAN,1962-1976,14 years
1366,SWE00139884,62.75,15.1,342.0,HUNGE,1961-2014,53 years
1367,SWE00139886,62.75,15.09,343.0,HUNGE_A,1969-2021,52 years
1368,SWE00139888,62.76,13.85,467.0,BORTNAN_A,1996-2021,25 years
1369,SWE00139890,62.76,16.3097,220.0,LJUNGA,1956-1987,31 years
1370,SWE00139900,62.8,13.07,580.0,STORSJO_KAPELL,1955-1995,40 years
1371,SWE00139908,62.85,18.02,20.0,NORDVIK,1961-1987,26 years
1372,SWE00139928,63.01,18.19,20.0,ULLANGER,1961-1998,37 years
1373,SWE00139934,63.05,16.54,170.0,BISPGARDEN,1961-1988,27 years
1374,SWE00139936,63.03,16.55,170.0,BISPGARDEN,1945-1985,40 years
1375,SWE00139940,63.05,17.75,5.0,VIKSBACKEN,1951-1991,40 years
1376,SWE00139942,63.05,17.77,5.0,KRAMFORS_GISTGARDSON,1961-2013,52 years
1377,SWE00139950,63.08,13.75,592.0,HOGLEKARDALEN,1962-2021,59 years
1378,SWE00139956,63.13,18.26,141.0,VASTMARKUM_A,1996-2021,25 years
1379,SWE00139962,63.14,16.9897,120.0,FORSE,1956-2021,65 years
1380,SWE00139968,63.16,16.17,183.0,KRANGEDE_A,1965-2021,56 years
1381,SWE00139970,63.15,14.37,320.0,NORDERON,1961-2021,60 years
1382,SWE00139974,63.17,17.66,30.0,LANNAS,1961-2017,56 years
1383,SWE00139976,63.17,17.28,20.0,SOLLEFTEA,1963-1986,23 years
1384,SWE00139992,63.19,14.49,375.0,FROSON_D,1918-2014,96 years
1385,SWE00140002,63.24,14.55,360.0,ROSTA,1918-2014,96 years
1386,SWE00140006,63.28,12.12,583.0,STORLIEN_STORVALLEN,1961-2014,53 years
1387,SWE00140016,63.3028,12.1253,642.0,STORLIEN_VISJOVALEN,1962-2011,49 years
1388,SWE00140022,63.32,12.1,583.0,STORLIEN,1882-2014,132 years
1389,SWE00140028,63.32,13.65,400.0,MORSIL,1971-2021,50 years
1390,SWE00140032,63.33,19.05,30.0,KASA,1945-1986,41 years
1391,SWE00140034,63.33,13.38,330.0,UNDERSAKER,1964-1983,19 years
1392,SWE00140052,63.4,12.93,400.0,DUVED,1955-1979,24 years
1393,SWE00140062,63.41,19.0,108.0,ORNSKOLDSVIKS_FLYGPL,1970-2021,51 years
1394,SWE00140070,63.44,19.68,6.0,JARNASKLUBB_A,1994-2021,27 years
1395,SWE00140074,63.46,18.0597,80.0,BREDBYN,1961-1995,34 years
1396,SWE00140100,63.57,19.49,4.0,NORDMALING,1951-1987,36 years
1397,SWE00140110,63.6,16.18,232.0,STORFINNFORSEN,1961-2018,57 years
1398,SWE00140114,63.62,15.09,490.0,SIKASKALEN,1961-1984,23 years
1399,SWE00140118,63.65,18.55,182.0,HEMLING_A,1989-2021,32 years
1400,SWE00140120,63.66,18.53,190.0,HEMLING,1970-2014,44 years
1401,SWE00140130,63.68,14.61,362.0,FOLLINGE_A,1995-2021,26 years
1402,SWE00140134,63.685,16.9531,214.0,JUNSELE_A,1963-2021,58 years
1403,SWE00140148,63.73,15.5,375.0,HALLVIKEN,1953-2014,61 years
1404,SWE00140160,63.76,14.43,362.0,FOLLINGE_VAGSKALET,1980-1995,15 years
1405,SWE00140162,63.77,15.33,375.0,HALLHAXASEN_A,1995-2021,26 years
1406,SWE00140166,63.78,13.07,450.0,OVERANG,1966-2006,40 years
1407,SWE00140174,63.79,20.29,14.0,UMEA_FLYGPLATS,1962-2021,59 years
1408,SWE00140178,63.8081,20.8692,6.0,HOLMON_A,2005-2021,16 years
1409,SWE00140180,63.81,20.24,10.0,ROBACKSDALEN,1962-2014,52 years
1410,SWE00140186,63.83,20.28,14.0,UMEA,1796-2014,218 years
1411,SWE00140190,63.84,13.5,717.0,KORSVATTNET_A,1995-2021,26 years
1412,SWE00140200,63.85,15.59,375.0,STROMSUND,1979-1995,16 years
1413,SWE00140204,63.87,14.61,450.0,ALASEN,1964-1979,15 years
1414,SWE00140208,63.92,19.7,100.0,VANNAS,1951-1976,25 years
1415,SWE00140220,63.95,17.9164,380.0,TEGELTRASK,1961-1985,24 years
1416,SWE00140224,63.97,13.73,717.0,STORA_STENSJON,1981-1996,15 years
1417,SWE00140228,63.98,12.87,425.0,EDEVIK,1980-2021,41 years
1418,SWE00140230,64.0,14.67,615.0,ALMDALEN,1964-2021,57 years
1419,SWE00140240,64.04,12.94,451.0,BJORKEDE,1961-1980,19 years
1420,SWE00140248,64.08,18.37,327.0,FREDRIKA_A,1966-2021,55 years
1421,SWE00140250,64.08,18.42,327.0,FREDRIKA,1961-2014,53 years
1422,SWE00140252,64.09,16.2397,241.0,HOTING_A,1969-2021,52 years
1423,SWE00140256,64.12,16.21,240.0,HOTING,1949-2014,65 years
1424,SWE00140260,64.2,19.72,237.0,VINDELN_SUNNANSJONAS,1961-2021,60 years
1425,SWE00140262,64.16,17.37,310.0,ASELE,1951-2021,70 years
1426,SWE00140264,64.17,17.32,307.0,ASELE_A,1961-2021,60 years
1427,SWE00140272,64.22,15.56,310.0,GUBBHOGEN_A,1996-2021,25 years
1428,SWE00140286,64.27,19.63,237.0,HALLNAS_LUND,1951-2011,60 years
1429,SWE00140288,64.27,14.45,520.0,MUNSVATTNET,1961-1997,36 years
1430,SWE00140306,64.36,21.32,21.0,LOVANGER,1961-2004,43 years
1431,SWE00140330,64.45,20.41,140.0,VASTANTRASK,1970-2008,38 years
1432,SWE00140332,64.45,17.0797,352.0,IDVATTNET,1982-1995,13 years
1433,SWE00140334,64.4597,15.54,178.0,KORSSELBRANNA,1959-1975,16 years
1434,SWE00140348,64.51,17.9897,500.0,KROKSJO,1969-2013,44 years
1435,SWE00140350,64.5056,14.2239,550.0,GADDEDE_A,2008-2021,13 years
1436,SWE00140352,64.55,18.72,210.0,LYCKSELE_A,1961-2021,60 years
1437,SWE00140354,64.5697,15.92,330.0,HOGLAND,1953-1975,22 years
1438,SWE00140356,64.5697,19.7,258.0,PETISTRASK_A,1996-2021,25 years
1439,SWE00140358,64.58,16.84,348.0,VILHELMINA_A,1995-2021,26 years
1440,SWE00140360,64.58,18.65,234.0,LYCKSELE,1962-2014,52 years
1441,SWE00140366,64.62,21.07,48.0,SKELLEFTEA_FLYGPLATS,1970-2021,51 years
1442,SWE00140374,64.64,16.41,345.0,LAXBACKEN,1945-2017,72 years
1443,SWE00140390,64.73,13.96,360.0,JORMLIEN,1967-2021,54 years
1444,SWE00140394,64.76,20.95,14.0,SKELLEFTEA,1961-1979,18 years
1445,SWE00140396,64.76,17.2197,520.0,ULVOBERG,1961-2004,43 years
1446,SWE00140418,64.91,19.48,296.0,NORSJO,1973-2016,43 years
1447,SWE00140420,64.91,21.23,10.0,FURUOGRUND,1969-1983,14 years
1448,SWE00140428,64.93,19.38,309.0,NORSJO_A,1975-2021,46 years
1449,SWE00140434,64.95,19.48,296.0,STORLIDEN,1946-2014,68 years
1450,SWE00140442,65.01,17.7,251.0,GUNNARN_A,2008-2021,13 years
1451,SWE00140448,65.03,21.57,4.0,RONNSKAR,1961-2014,53 years
1452,SWE00140450,65.04,21.57,4.0,RONNSKAR,1951-2014,63 years
1453,SWE00140452,65.05,15.75,520.0,BLAIKLIDEN,1978-2000,22 years
1454,SWE00140458,65.06,14.79,594.0,KLIMPFJALL,1945-1995,50 years
1455,SWE00140462,65.0997,16.69,420.0,LANGVATTNET,1930-1999,69 years
1456,SWE00140470,65.15,18.6,363.0,MALA_BRANNAN_A,1996-2021,25 years
1457,SWE00140474,65.19,18.75,320.0,MALA,1961-2021,60 years
1458,SWE00140480,65.23,21.52,4.0,PITSUND,1961-2005,44 years
1459,SWE00140482,65.2397,15.99,525.0,DIKANAS,1957-2011,54 years
1460,SWE00140484,65.2397,21.63,4.0,HARAHOLMEN,1961-2005,44 years
1461,SWE00140492,65.3197,21.49,9.0,PITEA,1882-2021,139 years
1462,SWE00140494,65.28,19.67,395.0,GLOMMERSTRASK,1967-2021,54 years
1463,SWE00140500,65.3,20.21,250.0,MYRHEDEN,1944-1984,40 years
1464,SWE00140502,65.31,22.37,1.0,RODKALLEN_A,1961-2021,60 years
1465,SWE00140504,65.3197,16.04,484.0,DIKANAS_SKANSNAS,1983-2000,17 years
1466,SWE00140508,65.33,15.07,570.0,GIELAS,1996-2021,25 years
1467,SWE00140540,65.51,18.95,453.0,STORBERG,1954-1995,41 years
1468,SWE00140550,65.54,17.55,360.0,SORSELE,1969-2021,52 years
1469,SWE00140552,65.54,16.54,652.0,DANASJO,1978-2000,22 years
1470,SWE00140554,65.5431,22.1192,17.0,LULEA_FLYGPLATS,1951-2021,70 years
1471,SWE00140558,65.56,17.86,393.0,BURESJON_A,1995-2021,26 years
1472,SWE00140560,65.58,22.11,12.0,LULEA_BERGNASET,1930-2021,91 years
1473,SWE00140562,65.5997,19.27,382.0,ARVIDSJAUR_A,1996-2021,25 years
1474,SWE00140568,65.62,22.13,5.0,LULEA,1930-2014,84 years
1475,SWE00140580,65.67,21.07,40.0,ALVSBYN_A,1969-2021,52 years
1476,SWE00140582,65.68,15.82,475.0,BOKSJO,1969-2015,46 years
1477,SWE00140584,65.68,20.97,40.0,ALVSBYN_M,1966-2014,48 years
1478,SWE00140588,65.69,20.99,40.0,ALVSBYN_M,1966-2014,48 years
1479,SWE00140594,65.72,15.25,450.0,TARNABY,1917-2014,97 years
1480,SWE00140606,65.77,17.05,350.0,VINDEL_STORSJO,1961-1977,16 years
1481,SWE00140618,65.8197,21.64,25.0,BODEN,1962-2021,59 years
1482,SWE00140620,65.8197,16.71,350.0,VINDEL_BJORKHEDEN,1977-1995,18 years
1483,SWE00140622,65.8197,24.12,16.0,HAPARANDA_A,1969-2021,52 years
1484,SWE00140628,65.83,21.55,27.0,HEDNORET,1961-2011,50 years
1485,SWE00140630,65.8497,23.2,6.0,KALIX,1951-1969,18 years
1486,SWE00140634,65.8797,20.13,180.0,VIDSEL,1965-2021,56 years
1487,SWE00140636,65.8797,22.4,8.0,HOGSON,1945-1981,36 years
1488,SWE00140638,65.9,19.09,370.0,SUDDESJAUR,1954-1991,37 years
1489,SWE00140650,65.95,22.1,15.0,ORRBYN,1964-2011,47 years
1490,SWE00140656,65.97,16.23,420.0,AMMARNAS,1971-2000,29 years
1491,SWE00140664,65.9897,18.92,370.0,ABRAUR,1991-2021,30 years
1492,SWE00140670,66.0522,17.8431,431.0,ARJEPLOG_A,1951-2021,70 years
1493,SWE00140692,66.26,22.85,61.0,OVERKALIX_SVARTBYN_A,1975-2021,46 years
1494,SWE00140694,66.34,22.8,61.0,OVERKALIX_SVARTBYN,1962-2014,52 years
1495,SWE00140698,66.28,21.13,185.0,LAKATRASK_A,1995-2021,26 years
1496,SWE00140712,66.3797,23.65,70.0,OVERTORNEA,1955-2021,66 years
1497,SWE00140714,66.3797,17.0,430.0,JACKVIK,1945-2021,76 years
1498,SWE00140718,66.39,21.62,261.0,PALKEM_M,1970-2000,30 years
1499,SWE00140720,66.39,21.61,261.0,PALKEM,1961-2013,52 years
1500,SWE00140732,66.48,20.88,260.0,MURJEK,1951-1982,31 years
1501,SWE00140744,66.58,16.35,500.0,VUOGGATJALME,1961-2011,50 years
1502,SWE00140746,66.6297,19.64,254.0,JOKKMOKK,1882-2018,136 years
1503,SWE00140750,66.62,23.47,132.0,YLINENJARVI_A,1995-2021,26 years
1504,SWE00140760,66.68,16.11,614.0,MIERKENIS_A,1994-2021,27 years
1505,SWE00140764,66.73,22.9,164.0,MARKUSVINSA,2002-2021,19 years
1506,SWE00140772,66.75,20.93,327.0,NATTAVAARA_A,1961-2021,60 years
1507,SWE00140774,66.76,21.05,350.0,NATTAVAARA_BY,1962-2014,52 years
1508,SWE00140786,66.81,22.34,215.0,PAHAROVA,1996-2021,25 years
1509,SWE00140796,66.8497,23.06,178.0,KORPILOMBOLO_M,1966-1995,29 years
1510,SWE00140800,66.89,18.02,320.0,KVIKKJOKK_ARRENJARKA,1961-2021,60 years
1511,SWE00140818,67.09,22.22,255.0,KOMPELUSVAARA,1961-1985,24 years
1512,SWE00140824,67.1297,19.5,370.0,ALLOLUOKTA,1978-2004,26 years
1513,SWE00140828,67.14,20.65,359.0,GALLIVARE_A,1894-2021,127 years
1514,SWE00140830,67.14,20.66,400.0,GALLIVARE,1971-2011,40 years
1515,SWE00140832,67.15,18.31,530.0,AKTSE,1957-1981,24 years
1516,SWE00140836,67.17,20.67,400.0,MALMBERGET,1944-2021,77 years
1517,SWE00140838,67.205,23.3953,171.0,PAJALA_A,1979-2021,42 years
1518,SWE00140844,67.26,20.27,453.0,LATNIVAARA_A,1995-2021,26 years
1519,SWE00140852,67.31,18.9,385.0,ALUOKTA,1969-2003,34 years
1520,SWE00140856,67.34,22.23,240.0,SAITTAROVA_A,1996-2021,25 years
1521,SWE00140874,67.5,18.29,425.0,STORA_SJOFALLET_A,1980-2021,41 years
1522,SWE00140876,67.5,18.39,425.0,SATIS,1979-2014,35 years
1523,SWE00140884,67.65,21.05,345.0,SVAPPAVAARA,1961-1986,25 years
1524,SWE00140886,67.68,21.63,250.0,VITTANGI,1961-2021,60 years
1525,SWE00140888,67.73,17.4697,521.0,RITSEM,1981-2021,40 years
1526,SWE00140892,67.73,22.83,312.0,PARKALOMPOLO_A,1996-2021,25 years
1527,SWE00140898,67.76,22.35,315.0,LAINIO,1961-2021,60 years
1528,SWE00140904,67.83,20.34,459.0,KIRUNA_FLYGPLATS,1957-2021,64 years
1529,SWE00140906,67.8497,19.02,470.0,NIKKALUOKTA,1961-2014,53 years
1530,SWE00140910,67.8497,19.03,466.0,NIKKALUOKTA_A,1965-2021,56 years
1531,SWE00140912,67.89,21.07,335.0,ESRANGE,1994-2021,27 years
1532,SWE00140914,67.91,18.61,1150.0,TARFALA_A,1995-2021,26 years
1533,SWE00140916,67.94,23.44,240.0,MUODOSLOMPOLO,1959-2014,55 years
1534,SWE00140922,68.05,21.98,630.0,LANNAVAARA,1958-1983,25 years
1535,SWE00140926,68.0697,19.84,493.0,RENSJON_A,1996-2021,25 years
1536,SWE00140938,68.22,19.71,393.0,TORNETRASK,1971-1995,24 years
1537,SWE00140940,68.28,19.9,355.0,KATTUVUOMA,1961-1971,10 years
1538,SWE00140944,68.36,18.82,388.0,ABISKO,1966-2021,55 years
1539,SWE00140954,68.43,18.13,508.0,RIKSGRANSEN,1904-2014,110 years
1540,SWE00140958,68.44,22.45,330.0,KARESUANDO_A,1961-2021,60 years
1541,SWE00140960,68.68,21.53,403.0,NAIMAKKA,1961-2021,60 years
1542,SWM00002080,68.4419,22.4503,330.0,KARESUANDO,1830-2014,184 years
1543,SWN00084900,68.4323,18.0712,512.0,BJORNFJELL,1923-1968,45 years
1544,SWXLT509157,68.45,21.5,0.0,KARESUANDO,1881-1999,118 years
1545,SWXLT762581,60.0,18.2,621.0,KREUZBURG,1823-1849,26 years
1546,UK000003001,60.85,-0.883,53.0,MUCKLE_FLUGGA,1980-1995,15 years
1547,UK000003005,60.1331,-1.1831,82.0,LERWICK,1929-2021,92 years
1548,UKM00003014,60.117,-2.0669999999999997,13.0,FOULA_NO2,1984-2016,32 years
1549,USC00500230,66.5653,-152.6425,121.9,ALLAKAKET,1907-1982,75 years
1550,USC00500235,70.3464,-150.9283,5.2,ALPINE,2011-2021,10 years
1551,USC00500243,60.9583,-149.1108,82.9,ALYESKA,1963-2021,58 years
1552,USC00500247,62.1925,-150.5033,136.9,AMBER_LAKE,2001-2021,20 years
1553,USC00500249,67.0833,-157.85,36.6,AMBLER,1992-2015,23 years
1554,USC00500272,61.1747,-149.905,35.7,ANCHORAGE_ARCTICINT,1941-2015,74 years
1555,USC00500275,61.1561,-149.9847,39.9,ANCHORAGE_FRCST_OFC,1998-2021,23 years
1556,USC00500281,61.1025,-149.7169,406.9,ANCHORAGE_UPPER_DEARMOUN,2005-2021,16 years
1557,USC00500284,61.0883,-149.7561,278.3,ANCHORAGE_RABBIT_CK_2,2006-2020,14 years
1558,USC00500302,61.6244,-149.3397,139.6,ANDERSON_LAKE,1971-2010,39 years
1559,USC00500490,64.8553,-147.7217,135.0,AURORA,2004-2021,17 years
1560,USC00500685,61.1833,-151.0333,22.9,BELUGA,1973-1992,19 years
1561,USC00500707,61.5633,-149.1542,38.7,BENS_FARM,1969-2021,52 years
1562,USC00500788,60.8142,-152.297,18.3,BIG_RIVER_LAKES,1978-2010,32 years
1563,USC00501220,61.1639,-149.7778,78.6,CAMPBELL_CREEK_SCI_CR,2000-2020,20 years
1564,USC00501230,65.9333,-161.9167,7.0,CANDLE,1903-1950,47 years
1565,USC00501240,61.0183,-147.5147,25.9,CANNERY_CREEK,1979-2021,42 years
1566,USC00501243,63.3953,-148.895,649.8,CANTWELL_2_E,1983-2011,28 years
1567,USC00501308,60.2333,-146.65,56.4,CAPE_HINCHINBROOK,1944-1974,30 years
1568,USC00501312,68.8667,-166.1167,13.7,CAPE_LISBURNE,1954-1984,30 years
1569,USC00501318,61.7667,-166.05,132.3,CAPE_ROMANZOF,1953-1984,31 years
1570,USC00501466,65.5667,-144.7653,280.4,CENTRAL_2,1962-2011,49 years
1571,USC00501492,67.5111,-148.4925,577.6,CHANDALAR_LAKE,1968-2011,43 years
1572,USC00501574,65.0528,-146.0561,361.2,CHENA_HOT_SPRINGS,1962-2011,49 years
1573,USC00501662,61.8,-148.45,284.1,CHICKALOON,1910-1933,23 years
1574,USC00501684,64.0917,-141.9211,548.6,CHICKEN,1953-2021,68 years
1575,USC00501824,61.5222,-144.4408,196.0,CHITINA,1917-2012,95 years
1576,USC00501926,62.8256,-149.9061,412.7,CHULITNA_RIVER,1971-2021,50 years
1577,USC00501987,65.4939,-144.6422,262.1,CIRCLE_HOT_SPRINGS,1935-2021,86 years
1578,USC00502015,64.2453,-149.1828,196.9,CLEAR_SKY,2009-2021,12 years
