,Code,Latitude,Longitude,Elevation,Name,Correlation1,Correlation2,Correlation3,Correlation4,Correlation5,Correlation6,Correlation7,Correlation8,Correlation9,Correlation10,Correlation11,Correlation12
435,FIE00145147,64.2167,23.7,3.0,KALAJOKI_RAHJA,0.5339667305151289,0.29944886277127153,0.25997411371460016,0.49609190916385404,0.19417234141272285,0.047214051760866946,0.18887857498218605,0.6727491384556248,-0.18413196343634544,-0.3185561980751152,-0.08255070865174662,-0.013279299792046907
436,FIE00145151,64.3306,23.4503,3.0,KALAJOKI_ULKOKALLA,0.5044343463722836,0.5983800140553599,0.42535165592813584,0.5936418426530795,0.3452598722657631,0.2909762309831343,0.4600984607038117,0.32958137599615,0.33292528810854655,0.6189939512422721,0.4316369883713665,0.10981766611367767
437,FIE00145157,63.8442,23.1281,6.0,KOKKOLA_HOLLIHAKA,0.32200497081255985,0.5421357966154763,-0.02880605964171177,0.37821758494296254,0.22633160079390663,-0.044563227168863975,0.2790000409103801,0.4436146901040765,0.04522773085898538,0.43376062326619286,0.34135396227984116,0.3032743174365502
438,FIE00145167,63.9167,24.9667,79.0,NIVALA,0.5269106332564139,0.4665392428043461,0.23950998615355573,0.052086498370916785,-0.1331900758521842,0.3141238132778925,0.15902645150814343,0.138313184938062,0.18367062258945355,0.21340570341451656,-0.06601889295231649,0.1398885068305811
439,FIE00145212,64.2306,24.8864,78.0,OULAINEN_OHINEVA,0.4079979087416469,0.3018070616450592,-0.0014127738963171483,0.1220770969669049,-0.12275681593588894,0.3264209230475572,0.44084274952649544,0.3790576099140204,0.21989420121709097,0.3301743886130504,0.17215831366892123,0.1351943477000814
440,FIE00145221,63.8208,24.1669,83.0,TOHOLAMPI_LAITALA,0.1684193329616826,0.3798099208577132,0.0008774614802416742,0.2483636915975436,-0.06673582507692921,-0.10669845561161226,0.2550510704374522,0.2847649286439021,0.28210909718801014,0.4624812948977366,0.4969460576966088,0.19810799164475357
441,FIE00145227,64.05,24.7278,76.0,YLIVIESKA_LENTOKENTTA,0.08542021810915071,0.34231333392417934,-0.11386761517390277,0.18502223315490895,-0.08674783358957157,-0.19750093253991663,0.23322540602545458,0.4100369391223156,0.023407115504220408,0.4542076528751797,0.44746616662229893,0.28121676130899753
442,FIE00145237,63.75,25.3331,88.0,HAAPAJARVI_MAAMIESKOULU,0.534171832473763,0.19711001949987447,-0.07585965249786121,0.2838178027918884,-0.07753661427524876,0.5113462146809882,0.19261893055873136,0.3897364580984498,0.33389494239953743,0.2610816732196721,-0.08048768329882879,0.040020216238301674
443,FIE00145242,64.1417,25.4281,112.0,HAAPAVESI_MUSTIKKAMAKI,0.4049592693187096,0.40316638757076806,0.1279272691944852,0.25161284115484134,-0.06287654190181824,0.24788700454303636,0.39583846267195777,0.44051804133342143,0.20942915944192997,0.3620900349127004,0.19739335666681124,0.22388152249305762
444,FIE00145291,63.7356,25.7092,152.0,PYHAJARVI_OJAKYLA,0.23084938252625736,0.09996677215168542,-0.034547414249522956,-0.19769869610031912,-0.07868323397632565,-0.3244374254793865,-0.015935128236925257,0.2742017641270084,0.13360093808341197,0.5202892670861068,0.4069947669162832,0.4724744265554535
445,FIE00145301,64.1406,25.605,99.0,HAAPAVESI_PIIPSANNEVA,0.6136139100942054,0.23014286145962606,0.28714378174395466,0.47727542835033393,0.5609887968498076,0.12829177939186195,0.46150739139394636,0.5617415192344188,0.2035180818551613,0.6206961036049748,0.11008705534441354,0.08652991116364672
446,FIE00145362,63.9331,26.4167,198.0,PYHANTA_VIITAMAKI,0.46004662293188625,0.44291304296972955,-0.0061538068857621645,0.02660342976423127,-0.22084268718966124,0.39388107222483465,0.2719467297817001,0.08599583783537014,0.20205098819819775,0.25820763571996574,0.07503121617414832,0.10947193290933288
447,FIE00145377,64.2814,27.6783,147.0,KAJAANI_LENTOASEMA_1,0.3617011219850323,0.3665908020234667,0.07008661422605457,0.2670290329093943,-0.10104814988599173,0.23776169548209067,0.3045998060319593,0.38430679141446084,0.20254302228939372,0.36044198337254335,0.16619147583712596,0.2116275516991471
448,FIE00145382,63.8406,27.2242,207.0,VIEREMA_KAARAKKALA,0.3563901069862221,0.3843453451719467,0.061654190434495285,0.21126919529366278,-0.1719347596728656,0.20395163948861425,0.29554509577401755,0.33850482037608337,0.2145326766199388,0.36451890566921735,0.15670294280780286,0.19665391862728593
449,FIE00145436,64.2831,27.6667,132.0,KAJAANI_LENTOASEMA,0.3290806567427849,0.34033571134439794,0.3472052992256245,0.47242016061195796,0.28515125032056643,-0.004282113723997325,0.17699795691372236,0.24175598690154784,0.3309782444613148,0.22227389237725664,0.47402429722360606,0.19624732205482356
