,Code,Correlation1,Correlation10,Correlation11,Correlation12,Correlation2,Correlation3,Correlation4,Correlation5,Correlation6,Correlation7,Correlation8,Correlation9,Elevation,Latitude,Longitude,Name,Time,Unnamed: 0
88,FIE00142230,0.4975628913536939,0.472082813738572,0.15353328742172334,0.2986701687110914,0.3015824174321167,0.2952409839209716,0.18144743080622835,0.017786591590321643,0.11538149725767845,0.5556761547248884,0.4915102940055477,0.3667486446382397,31.0,60.2075,24.7442,ESPOO_SEPANKYLA,56 years,271.0
89,FIE00142256,0.5041583561301055,0.4128655505388633,0.10123914252716243,0.11541717477229907,0.33584134869123505,0.17556893894443862,0.13726136291411548,0.12670359300267986,0.5075015927756144,0.5289199056946676,0.5972763423370427,0.487923915557649,20.0,60.2831,25.0667,VANTAA_TIKKURILA,55 years,276.0
90,FIE00142261,0.4965772433494292,0.27321739177615345,0.04617648227046473,0.16030482207487695,0.4170482777726655,0.1888672508144116,0.0533565918615824,-0.04608209460501179,0.4608399457173474,0.3996221799629841,0.3086269073103567,0.2610223169819052,49.0,60.3667,24.9831,TUUSULA_RUOTSINKYLA,55 years,277.0
91,FIE00142266,0.5092973959731231,0.387408197489067,0.11402177781570585,0.10273865291685504,0.4469741846771628,0.22489169899794526,0.05517117676685975,-0.13876563874375056,0.3431002603976445,0.4624389473965394,0.3645896060374871,0.2138692393504735,17.0,60.4056,25.6589,PORVOO_JERNBOLE,55 years,278.0
92,FIE00142271,0.4752358186874217,0.30566322532332696,0.059034843738955435,0.11375629929128912,0.4024431937048246,0.2218144645882867,-0.0473634241117173,0.044377888325178194,0.41551821871776223,0.4844667213548881,0.3619032618449887,0.3053698935592703,45.0,60.4167,25.0331,TUUSULA_HYRYLA,55 years,279.0
93,FIE00142326,0.5175491003200703,0.26720316810200273,0.09532218030788613,0.00888419896093367,0.3603978835169351,0.2427453539616428,0.10928039517143864,-0.04082116444065742,0.5003694237072543,0.4139279852412207,0.3063915491310809,0.3171010822656463,10.0,60.3681,25.6267,PORVOO_LEHTIMAKI,55 years,285.0
94,FIE00142331,0.5076009565998203,0.3617278307664021,0.3305095510473032,0.2337530804341549,0.4605380155342914,0.43513507431236814,0.2870403874262069,0.1025803239288815,0.3931965226289264,0.5927148536033754,0.5462332242371094,0.3207276266171985,22.0,60.3914,25.6114,PORVOO_HARABACKA,62 years,286.0
95,FIE00142341,0.5190431505602616,0.489428968883209,0.3210730085214896,0.20210704903337506,0.5585921352925817,0.5109356124600459,0.3384163808689633,0.024737169095923786,0.19702776017362947,0.4765749962623003,0.33291150844508177,0.3061994978790987,9.0,60.3753,26.9617,KOTKA_RANKKI,62 years,287.0
96,FIE00142390,0.46713805141571096,0.5336496990492565,0.10912683769841787,0.17772087777141776,0.4227322193522285,0.42904516323379627,0.16986349949511842,0.0036045967556997843,0.3446265974297002,0.6796705334908967,0.5172250527807716,0.4766094966400874,23.0,60.4542,26.9528,KOTKA_POOKINMAKI,55 years,292.0
97,FIE00142411,0.5903784910892903,0.3958107018752238,0.22226778793577154,0.2538840975335536,0.4327535027673382,0.21315194346883046,-0.018749162152382964,-0.08891255827149158,0.3086161222821792,0.5069707983926115,0.3904403915707539,0.1832004740220708,13.0,61.4656,21.7967,PORI_PORIN_LENTOASEMA,62 years,295.0
98,FIE00142416,0.6598013288532512,0.4145872813262588,0.1648145666911666,0.1175214559101907,0.4826555423177173,0.4814863990897146,0.07819736469967603,0.04760466212320905,0.39872195339730027,0.4042363923574953,0.2790036439364557,0.2387213368689095,17.0,61.1392,21.3681,RAUMA_KUUSKAJASKARI,55 years,296.0
99,FIE00142426,0.6157413924701035,0.5753431421010556,0.20047469662078155,0.0534359390493668,0.4643428073736599,0.2550389116439537,-0.018383825996863203,0.08371684258507499,0.4883936050377608,0.4711761476191458,0.3920918305756162,0.1962269889404348,5.0,61.1167,21.4667,RAUMA_KPKI,55 years,298.0
100,FIE00142495,0.565152224912624,0.5517474580928666,0.3825030015344783,0.3304853690791785,0.6424166090095834,0.5833266572108377,0.16957464931960814,0.00017715128471963766,-0.04060572742507867,0.459903713669441,0.5054410262091634,0.20749314037834535,4.0,61.1444,21.3058,RAUMA_KYLMAPIHLAJA,62 years,301.0
101,FIE00142511,0.5034999874174327,0.3762823704737783,0.2529971150302597,0.20501153269202355,0.4409726423695053,0.2757664923066114,0.08007027322877404,0.10959907076332913,0.212622515655028,0.4064636611047566,0.4079849876434759,0.13182004463224498,49.0,60.5153,22.2775,TURKU_TURUN_LENTOASEMA,71 years,303.0
102,FIE00142526,0.5653606301641388,0.32952015637222365,0.1201538074998291,0.15720459302224696,0.344084861539685,0.16611349848068954,0.0362242929870367,0.01168695105109582,0.30519937091909954,0.4714058328294822,0.35716631273527416,0.12745883484168594,37.0,61.2706,22.2519,KOKEMAKI_PEIPOHJA_HYRKOLA,55 years,305.0
103,FIE00142631,0.3234160537178069,0.3724303715167372,0.3644505641797177,0.2833797335604631,0.5591545575530579,0.3131092876470621,0.07870217164605282,0.12537555580237572,0.26840113635970103,0.7175968097813333,0.5463015508614875,0.19909432173127115,38.0,61.2528,22.3494,KOKEMAKI_TULKKILA,62 years,306.0
104,FIE00142641,0.4898731819864962,0.3927560029960233,0.14189586544137553,0.16529375423473547,0.3072817590854537,0.10345307550172493,0.0019863596443947386,-0.03898023744709974,0.19179808297924,0.4924329260188844,0.3910760258306237,0.18441076433047254,85.0,61.4667,23.75,TAMPERE_HARMALA_1,55 years,307.0
105,FIE00142746,0.5059741658521985,0.5624276259677579,0.2551577544920677,0.13504637027529562,0.3411089086840146,0.11957108547966233,0.04404677562908592,0.030981393932431607,0.3665408621961527,0.6015973518232003,0.3591525196304551,0.4047602944397897,92.0,61.0,24.45,HAMEENLINNA_KAURIALA,55 years,312.0
106,FIE00142751,0.4359406111820871,0.3696515949685169,0.2463933210716441,0.2056543932281436,0.4319273467679717,0.21374597756699015,0.09186969094497696,0.01603475501981526,0.3318496718139801,0.5059584533464133,0.4834670753582584,0.24281270463732715,86.0,60.5956,24.8064,HYVINKAA_HYVINKAANKYLA,62 years,313.0
107,FIE00142756,0.4839238739719191,0.35637939386675177,0.16459450469639875,0.17210035123112394,0.3027344839691473,0.13482180007914138,0.07970554191655146,0.015611420405012585,0.2798008647981147,0.4782895706956775,0.4030531124601432,0.17553269334521296,88.0,61.0667,24.2331,HATTULA_LETEENSUO,55 years,314.0
108,FIE00142851,0.1356749971390364,0.5984295994493825,0.4694210867964453,0.2353881682681121,0.28768912347593817,0.17217085748851002,0.1973460609564361,0.3104785798889514,0.1370610634488054,0.6346641554843612,0.635514157752621,0.13432598436599438,87.0,60.9992,24.4944,HAMEENLINNA_KATINEN,62 years,318.0
109,FIE00142861,0.3950506779419126,0.3237943810929448,0.2202001844099364,0.1921521694800568,0.376740678068206,0.14817446649291605,0.05322161016702337,-0.027564690809680374,0.2323748271760747,0.4639047503861064,0.4380399226492749,0.16543530172918558,78.0,60.9617,25.6342,LAHTI_LAUNE,58 years,319.0
110,FIE00142871,0.40875666400684574,0.3790038238219661,0.2766215583513893,0.2378068426162931,0.3984560717929189,0.1836629294939936,0.10156796701446544,-0.0692386056789544,0.14518331400714876,0.3909234181661127,0.4164830657064887,0.22005177841599255,125.0,61.0539,25.0419,HAMEENLINNA_LAMMI_PAPPILA,58 years,321.0
111,FIE00142876,0.5504283570228677,0.06341886068941491,0.32649396406404585,-0.0960468349465376,0.22814079042796034,-0.20988943917241706,0.2677784164567499,-0.00761625195310613,0.3850527233875104,0.5770067220480635,0.4227844444470408,0.31644031475617856,127.0,61.1831,25.0831,LAMMI_EVO,55 years,322.0
112,FIE00142916,0.3173105629133404,0.4869105961105654,0.25573886445356725,0.1361999293104157,0.3011469611758503,0.2693730004874352,0.34821036125377186,-0.06367122393283857,0.2827020449273581,0.5447185487639836,0.452108105045597,0.6645691321748916,108.0,61.0831,25.2331,KOSKI_HL_HYRKKALA,51 years,324.0
113,FIE00142921,0.4885407820009446,0.3692366881708792,0.1985879342033785,0.12541461000651552,0.3044600582302228,0.015446636636636188,0.0381202167559136,-0.059869013848278474,0.39240728237809536,0.4781916044679763,0.42278138339390936,0.2098307010104813,147.0,61.15,25.25,LAMMI_VESTOLA,55 years,325.0
114,FIE00142991,0.4881163325514544,0.1821841997593158,0.24444322256512566,0.07834063198751824,0.15030446145630022,-0.12195107038515862,0.21757399000780975,0.05051944181600315,0.4419984334694372,0.5442552397143934,0.5430875669177208,0.370512072909066,132.0,61.2,25.1331,LAMMI_EVO,55 years,326.0
115,FIE00142995,0.6306167661640192,0.41725024232040414,0.006067499056127964,0.3797809358249548,0.2891743362078075,-0.16309094347945402,0.05596479236332228,-0.2958946214324384,-0.092950559946907,0.4278282280964186,-0.12810761927068925,-0.16414403693209342,87.0,60.9167,25.5831,HOLLOLA_ALA_OKEROINEN,53 years,327.0
116,FIE00143011,0.5458955208382986,0.36946392027459385,0.2981013049452361,0.05884168523544329,0.3609289387141307,0.12548128954921747,0.16171209224568878,-0.04889430767274617,0.38457982770897337,0.5362826091559555,0.4244450919047113,0.2243412605312495,129.0,61.1828,25.04,HAMEENLINNA_LAMMI_ISO_EVO,55 years,329.0
117,FIE00143015,0.3821847738705317,0.4854201998302133,0.3404097439247173,0.2313966742061367,0.3750102257378427,0.3248345674039336,0.1856559752534397,0.031226609371772424,0.18154302459654476,0.3380411430398127,0.532866773855296,0.4219156118841358,80.0,61.265,25.5231,ASIKKALA_PULKKILANHARJU,54 years,330.0
118,FIE00143035,0.42773118561218987,0.15570005365210526,0.3866434955099419,0.1378287938967828,0.30014664470602603,0.022087020636371524,0.32689258126067144,0.15442316049598334,0.2781153121259511,0.6655024109861396,0.583181341224283,0.3210875083195322,133.0,61.2164,25.1358,HAMEENLINNA_LAMMI_EVO,61 years,332.0
119,FIE00143041,0.3936084747211536,0.38645516193327706,0.2288710876628169,0.2018586751147321,0.4147591361439653,0.2009202258301672,0.1702477666297963,-0.014826719749520125,0.2305039147191453,0.4290617172890397,0.4374950449777225,0.2512402976205653,99.0,60.8903,26.9442,KOUVOLA_UTTI_LENTOPORTINTIE,62 years,333.0
120,FIE00143056,0.42897692407349786,0.41588134477270094,0.2614775510493406,0.21709738939298304,0.4628459383472938,0.2929132320320318,0.2296441960196573,0.0660174724167142,0.2983804384513905,0.526552448724968,0.4876442768003204,0.30447041689886845,33.0,60.6964,26.8133,KOUVOLA_ANJALA,62 years,336.0
121,FIE00143066,0.4146266873705011,0.4013413935263794,0.243480362461654,0.20932061160082926,0.4031056637937809,0.16161965746620646,0.11071249229429976,-0.024268637119867684,0.2839968579273528,0.4545625163144621,0.4565967538259167,0.20248370149870493,92.0,61.1994,26.0528,HEINOLA_ASEMANTAUS,62 years,338.0
122,FIE00143231,0.3780415702273201,0.41856266016176,0.18963226505184885,0.2010369355775543,0.4141739330029745,0.1569958862923084,0.10195312018309588,-0.07123821892020611,0.2717937182092667,0.3626938146996802,0.3726761521781217,0.2831634709859154,106.0,61.0439,28.1542,LAPPEENRANTA_LENTOASEMA,62 years,340.0
123,FIE00143301,0.4990269669600123,0.4488191024281054,0.3436387548464899,0.11980844897138646,0.2874793934508002,-0.23544854913413715,-0.11174695783318614,-0.06439357019534457,-0.0911769048462218,0.3511435296249876,0.05960822092782584,0.21507595770976407,75.0,61.4225,29.3944,RAUTJARVI_SIMPELE_KANGASKOSKI,55 years,346.0
124,FIE00143311,0.6475461152575869,0.4181766910697624,0.14556583848255866,0.2273028103481465,0.5066525849894469,0.4435914994815474,-0.11239377375908167,0.21628481728912932,0.2028762475445816,0.35149508153510284,0.35175910361812257,0.21832670357595085,4.0,61.5831,21.4831,MANTYLUOTO_PORI,55 years,348.0
125,FIE00143316,0.702959364407531,0.4663643647140395,0.46403266701194607,0.4427893282293581,0.5688036232876208,0.5290756566329108,0.3746221561553915,0.20002247584063013,0.17345154093314094,0.6827856702262997,0.4915613002674457,0.16656702289112366,5.0,62.3339,21.1939,KASKINEN_SALGRUND,62 years,349.0
126,FIE00143346,0.6444682483391028,0.4287296405043152,0.3874631057097088,0.2952338890447353,0.32390827870509137,0.2734829712461063,0.3269151112364772,0.053242004628867926,0.3229347732192059,0.5988378017142231,0.4452045964726393,0.17953496012633455,1.0,62.2575,21.3208,KRISTIINANKAUPUNKI_KARHUSAARI,54 years,350.0
127,FIE00143365,0.6335011799733797,0.5633098919210622,0.4011335817027126,0.3300552775949697,0.5791295774188419,0.4841954341357455,0.10400866504251663,0.14460581178354584,0.028612963941479407,0.4536806098776413,0.5014969025327275,0.16290889428122984,3.0,61.6303,21.3792,PORI_TAHKOLUOTO,62 years,352.0
128,FIE00143381,0.4674577517769006,0.4024413074811444,0.2967163086170796,0.235129001447668,0.4238220610827515,0.1414529113973129,0.06573638550931689,-0.06654902559043377,0.1934949909473304,0.4429106027638061,0.3950241879405272,0.2094664203865232,122.0,61.8381,22.4669,KANKAANPAA_NIINISALO_LENTOKENT,62 years,354.0
129,FIE00143391,0.4194417414837648,0.4250148295976404,0.2784876398117408,0.2463888535687279,0.33593303749315256,0.14680363118127687,0.1524408083867954,-0.09627742371014568,0.14807905516216732,0.4576868983143676,0.4363043024374587,0.1960895413221905,160.0,62.1831,22.8031,KARVIA_ALKKIA,55 years,356.0
130,FIE00143586,0.4237833500480385,0.4233469971292763,0.2641770507692193,0.2099899090873792,0.3447016870956462,0.12998932157123896,0.11957323018477395,-0.1267131096408505,0.07347944781658965,0.35021513170724744,0.44076284770698987,0.18427768631505734,145.0,61.8564,24.7892,JAMSA_HALLI_LENTOKENTTA,57 years,362.0
131,FIE00143596,0.42917242071158135,0.4104482890797629,0.2467424983538861,0.2179706747170536,0.3725529686370341,0.10129433518394976,0.11722588452668932,-0.06318878695394893,0.17871537353922326,0.4656776442458639,0.4481664174974852,0.16869574790471945,153.0,61.8456,24.2906,JUUPAJOKI_HYYTIALA,62 years,364.0
132,FIE00143691,0.38310679822261423,0.5714682570697182,0.36970718980680345,0.4838044869244785,0.4983684937045168,0.2481871780223701,0.3527594492955176,0.09756609608375287,-0.0011773598477188842,0.4613584102603682,0.43137038604588296,0.08002345131105662,144.0,61.8592,24.8181,JAMSA_HALLI_LENTOASEMANTIE,57 years,365.0
133,FIE00143797,0.4822158410049578,0.04117928608187092,-0.04345560283417035,0.22398030071422195,0.17611384862000412,0.12179464380259393,-0.044674065176158885,0.2240987481377788,0.07183845123614954,0.4470197706005137,0.3855633376512821,-0.09574556612590662,148.0,62.4,25.6,JYVASKYLAN_MLK_TIKKAKOSKI,61 years,367.0
134,FIE00143822,0.4183415811339244,0.3818908757575504,0.2168180753901126,0.20428084131964336,0.3997323335735688,0.11886320194492153,0.13868702885161716,-0.1011025069911572,0.2002874431908534,0.43916484554429575,0.4118775981715394,0.1907461872011173,146.0,61.8792,26.0989,JOUTSA_LEIVONMAKI_SAVENAHO,62 years,372.0
135,FIE00143952,0.4157651707839832,0.3772018531545943,0.18745333814448434,0.16183226729280728,0.4118209591311368,0.13651497894247025,0.0899675868018414,-0.08492752791097542,0.1876938052180465,0.3763596605989357,0.34202693675432205,0.17227821579341973,101.0,61.6869,27.21,MIKKELI_LENTOASEMA,62 years,374.0
136,FIE00143962,0.4787412978545375,0.444477828545548,0.15450670274807105,0.16130410287414268,0.3248520498457374,0.12271846202832905,0.1491502833420546,-0.029996328716367582,0.3503636392302389,0.39911233357424825,0.4075729477691121,0.3208190271741657,91.0,62.3081,27.8442,VARKAUS_KAPYKANGAS,55 years,375.0
137,FIE00144057,0.4530892808825637,0.4127398459958996,0.2591142938332305,0.29458475669987616,0.4525365734009134,0.2218654823741516,0.3949819498362263,0.18606844326070934,0.331082006883793,0.5591699146915893,0.6441380403721038,0.4657729983508182,83.0,62.3217,27.9108,VARKAUS_KOSULANNIEMI,62 years,379.0
138,FIE00144132,0.3802339078892096,0.3811027151986587,0.21414330952956115,0.16664915979368886,0.4083809004809232,0.16192257184802447,0.18389640587804887,-0.09722336753000968,0.24994256354502806,0.3714051858501853,0.3199097194621455,0.2390190302904828,78.0,61.8017,29.3181,PUNKAHARJU_LAUKANSAARI,62 years,385.0
139,FIE00144202,0.3438596414167992,0.3558853917223587,0.17999783795886234,0.16031822154989947,0.4196773078093247,0.13903588360431934,0.17680268288580964,-0.13026391690943745,0.1457545935036137,0.4151263826252623,0.44128986764132055,0.2444796908696721,90.0,62.235,30.3494,TOHMAJARVI_KEMIE,62 years,387.0
140,FIE00144212,0.5180359153504491,0.4204962597587695,0.2661454678923046,0.2362576734554805,0.4591274348460767,0.27190300096134296,0.2027101672603763,0.014507413258958731,0.3043915243161621,0.3880530189685986,0.5254634816690625,0.2075306943156708,6.0,63.0417,21.7678,VAASA_VAASAN_LENTOASEMA,71 years,388.0
141,FIE00144222,0.6036238282267903,0.5360026923027938,0.3166326388195345,0.26531870409554925,0.6010470561620718,0.5586847068036381,0.6477494409404669,0.3958895845659315,0.4237165424223423,0.5597884574590153,0.5084132397242921,0.3447231317620343,4.0,63.4353,21.0681,MUSTASAARI_VALASSAARET,62 years,389.0
142,FIE00144227,0.5261923987821161,0.4541624292785286,0.3426679390118169,0.16007679995148336,0.3910197667209245,0.2755544990956381,0.34617411920882724,0.11514239878811353,0.5444462323605352,0.5169209288650755,0.5119235658941643,0.3167978034196663,9.0,63.0831,21.65,VAASA_HIETALAHTI,55 years,390.0
143,FIE00144302,0.4088471003416851,0.5017457935302866,0.3803723976108716,0.16949788840475735,0.4317200743180867,0.2525892303999128,0.3728083647860901,0.16234924581754345,0.5664479971593245,0.5053889792049449,0.5009245169789662,0.1980375147397733,4.0,63.1,21.6,VAASA_PALOSAARI,55 years,393.0
144,FIE00144322,0.5026586137157655,0.4022739922394614,0.26123026497125873,0.22629124782756424,0.42069872519926704,0.1789580374627657,0.16134508460314045,-0.02453990125066825,0.2851024977899662,0.5002404831459776,0.4947764839223277,0.1601875166547205,26.0,62.9367,22.4908,SEINAJOKI_PELMAA,62 years,395.0
145,FIE00144407,0.4658600420884662,0.4290691558777705,0.24947708327850754,0.2458465630421406,0.4058799143031287,0.16911575552171346,0.13776735854842773,-0.05816666856495085,0.2400145816110103,0.4546540917333812,0.4736722180207749,0.20282944111929732,42.0,63.1203,23.0469,KAUHAVA_LENTOKENTTA,62 years,397.0
146,FIE00144477,0.4857829848905566,0.3118235191823047,0.5180795958482528,0.6184980783795374,0.2304684456697934,0.3509230795618428,-0.23170900862945076,0.5107301738398317,-0.048638752422628835,0.7308150027717092,0.7992436963041815,0.0663666878246267,40.0,63.12,23.0469,KAUHAVA_KK_UUNIMAANTIE,55 years,399.0
147,FIE00144482,0.43229779395670176,0.38231824037056544,0.23888039515169385,0.2241551207336345,0.35988456746285524,0.06724910984944417,0.12770289893089065,-0.07533850748475722,0.18947201762453905,0.4011816790534957,0.43812881653236896,0.16999671550913276,157.0,62.5344,24.2206,AHTARI_MYLLYMAKI,62 years,400.0
148,FIE00144557,0.3888657613310425,0.3884243129502673,0.3251608739863053,0.22469323949982875,0.34042975927941205,0.08903924431835637,0.25328306881645124,-0.05755366687797751,0.12839099171059518,0.3969018431487365,0.4477563619734154,0.1965822211344555,132.0,63.0817,25.8617,VIITASAARI_HAAPANIEMI,51 years,406.0
